"club_id","name","country"
72892,"Le Teatro","France"
72897,"La Gazetta","Russia"
72901,"Velvet Allstars","Germany"
72921,"Parkeerterrein Molen De Valk","Netherlands"
72925,"Duggan's Pub","United States of America"
72926,"Sinatra's Hideout","United States of America"
72928,"Body by Brooklyn","United States of America"
72935,"Alchemy Bar/Restaurant","Egypt"
72936,"Dock Des Suds","France"
72952,"Qube","United Kingdom"
72957,"Pueblo Chico","Argentina"
72958,"Kusttheater Colisee Blankenberge","Belgium"
72964,"Pranj","United Kingdom"
72966,"Le Baron Vert","Belgium"
72967,"Black Box","United States of America"
72978,"Pangaea","Japan"
72984,"Broadcast HQ","Singapore"
72986,"Indiscreta Club","Portugal"
72987,"Le Poco Loco","France"
72988,"Vanità","Italy"
72991,"Club 188 - Tupelo Music Hall","United States of America"
72995,"Wilde Bar & Venue","Ireland"
73001,"Complejo Arenas - Rosario - Argentina","Argentina"
73004,"Amulya Resort","India"
73010,"Chat Noir Nancy","France"
73013,"Huracan Cafe","Dominican Republic"
73015,"Bacio Nero Club","Italy"
73019,"Zaal Jean & Mar","Belgium"
73020,"Zog Club","Italy"
73021,"Minard Schouwburg","Belgium"
73022,"Kask Cinema","Belgium"
73027,"Bardo Beach Club","India"
73029,"Studio Paris","United States of America"
73034,"Work It Studio","United States of America"
73036,"The Q","United Arab Emirates"
73046,"Solo Coffee Store","Colombia"
73047,"Sound Department","Italy"
73056,"Kiki Ortakoy","Turkey"
73066,"Espaço do Bosque","Brazil"
73068,"Nos Org","Japan"
73074,"Sinilind","Estonia"
73076,"Club Mango's","Netherlands"
73086,"Mystik","South Korea"
73087,"The High Spirits","India"
73088,"Sound","United States of America"
73093,"Fenix","Belgium"
73097,"Pile 43","Spain"
73100,"Daily Tirana","Albania"
73110,"Altercafé","France"
73118,"The Celebrity Lounge","United States of America"
73126,"BAR","Netherlands"
73129,"Bizarre Bushwick / Bizarre Bar","United States of America"
73136,"De Blauwe Engel","Netherlands"
73138,"Magazzino 47","Italy"
73144,"Make Do","United Kingdom"
73146,"Radio UMR","Italy"
73157,"Gloos Club","Spain"
73158,"Cave12","Switzerland"
73169,"Globus / +4bar","Germany"
73171,"Tutu's","United States of America"
73180,"Trzepak","Poland"
73183,"Bubble Six","Italy"
73187,"Heretic Club","France"
73190,"Woo Bar - W Hotel","Indonesia"
73194,"Grease","Thailand"
73201,"Kenzo Bar","Greece"
73204,"Milo","Russia"
73205,"Fishmarket","Italy"
73207,"Darkroom","United States of America"
73210,"Sheffield Plug","United Kingdom"
73217,"Blvd 22","Canada"
73220,"El Bar","United States of America"
73224,"Wilson's","Ireland"
73225,"Mamma Club","Portugal"
73229,"Gecko Cocktail Bar","Belgium"
73230,"Zero Club","Portugal"
73233,"DA DA","Russia"
73234,"Friends Only Bar","Russia"
73238,"The Coroners Court","United Kingdom"
73240,"The Quarter","United States of America"
73243,"Tamarind Shisha Lounge & Club","Germany"
73244,"Twentyfour Club","Germany"
73261,"Finale","United States of America"
73275,"Gin Tonic Klub","Hungary"
73280,"Chocolate Bar Watford","United Kingdom"
73281,"Graffiti Warehouse","United States of America"
73294,"Cutty Sark","Italy"
73295,"Volume","Denmark"
73303,"Passport","Greece"
73307,"Sound'n'arts","Germany"
73310,"Club Kalku Varti","Latvia"
73313,"Logo","China"
73316,"Sonic","Thailand"
73320,"Klub Tiffany","Slovenia"
73324,"U-Werk","Germany"
73325,"The Dunnkirk","United States of America"
73329,"L-Impact","Belgium"
73334,"America Theater","Cuba"
73340,"R Lounge","Japan"
73343,"ViZ","Germany"
73345,"Commerzbank Arena","Germany"
73347,"De Sade","Italy"
73354,"Ypsilon","Russia"
73360,"Water site Otto","Japan"
73363,"Yoko","Argentina"
73367,"Hangaren Subtopia","Sweden"
73368,"Arcade Empire","South Africa"
73369,"Space Bar","South Africa"
73370,"Great Dane","South Africa"
73371,"Kitchener's Carvery Bar","South Africa"
73372,"The Living Room","South Africa"
73373,"Jade Lounge","South Africa"
73374,"Republic Lounge","South Africa"
73375,"St. Yves","South Africa"
73376,"Bassline","South Africa"
73377,"Shimmy Beach Bar","South Africa"
73378,"Orphanage","South Africa"
73379,"Asoka Bar","South Africa"
73380,"The Waiting Room","South Africa"
73381,"Julep","South Africa"
73382,"Cocoon Lounge","South Africa"
73384,"Sugarhut Club","South Africa"
73385,"The Office","South Africa"
73387,"Gin","South Africa"
73389,"Tao","South Africa"
73392,"Chaf Pozi","South Africa"
73393,"The Rock at Rockville","South Africa"
73394,"Die Mystic Boer","South Africa"
73396,"Tjing Tjing","South Africa"
73397,"Eastwoods","South Africa"
73398,"Yuppies Disco Dinner","Italy"
73399,"Bar La Java","France"
73400,"Sasha Night Club","South Africa"
73402,"Boulevard","South Africa"
73405,"Pasha","India"
73413,"Kudeta","Spain"
73419,"Copper Ravens","Japan"
73420,"Kobamori","Japan"
73421,"Advantage","Japan"
73424,"Miaaau Matinal","Spain"
73431,"Studio Twenty One","United States of America"
73433,"Netepark","Belgium"
73438,"Terraza el Sarao del sol","Spain"
73446,"Call Box Lounge","United States of America"
73453,"Underwerket","Denmark"
73455,"Estrado","Netherlands"
73458,"Zillionaire","China"
73461,"Coffe Music","Spain"
73466,"Pixi","Greece"
73474,"Voyage Club","Italy"
73481,"Play Beach Club","Peru"
73488,"Jordan","Germany"
73491,"La Raffinerie","Belgium"
73498,"Penthouse 9","United States of America"
73503,"Crobar - Mar del Plata","Argentina"
73506,"Munich Club","Spain"
73517,"The Tunbridge Wells Forum","United Kingdom"
73519,"Stage 112","United States of America"
73522,"Banda Aparte","Spain"
73525,"Ohrakel Ingolstadt","Germany"
73526,"Aqueloo Beach Club","Brazil"
73527,"Ashiana Underground","United Kingdom"
73528,"Play","Andorra"
73529,"Grawmeyers","United States of America"
73530,"Barrio East","United Kingdom"
73534,"Rise Up Disco Club","Italy"
73536,"Arenas Blancas","Argentina"
73550,"Cuatro Bar","Spain"
73555,"EOD Studio","Kuwait"
73563,"Center Parcs De Eemhof","Netherlands"
73564,"Mensa","Germany"
73566,"Circuit Park Zandvoort","Netherlands"
73572,"Autodromo Club","Italy"
73576,"Circolo Culturale Clandestino","Italy"
73585,"Krystals Vanity Nightclub","United Kingdom"
73588,"Vademecum Nigths","Spain"
73606,"Kowalski","Germany"
73617,"De Hoorn","Belgium"
73618,"AVA Club","Germany"
73619,"Loft","Ukraine"
73620,"Centraal Station Antwerp","Belgium"
73631,"Horoshiy Povod  Tver Svobodniy per. 3","Russia"
73632,"Drijvend Paviljoen","Netherlands"
73635,"Kreuzberg Club & Kultur Bonn","Germany"
73650,"Nest Rooftop Lounge","Thailand"
73651,"Kontxt","Sweden"
73652,"Elvis Inabar","Greece"
73657,"Strana","Mexico"
73659,"P.C.A.","Japan"
73666,"Le 112","France"
73667,"Haus Warehouse","United Kingdom"
73670,"Vanzz Amsterdam","Netherlands"
73671,"Bloc","Spain"
73676,"Space B. Camboriu","Brazil"
73679,"Stage Music Park","Brazil"
73680,"The Grasshopper Underground","United States of America"
73687,"Ground Zero Bar","United Kingdom"
73689,"3 Raumwohnung","Germany"
73703,"Le Pigallion","France"
73704,"Portal","Slovenia"
73708,"Café Barco","Netherlands"
73710,"Viva Cafe","South Africa"
73712,"Majo Bar","Sweden"
73717,"K32","Italy"
73723,"Viceversa Club 94","Italy"
73727,"The Plough","United Kingdom"
73730,"The Shelter","United Kingdom"
73731,"H-E-I-M-A-T","Germany"
73733,"Turk's Head Downstairs","Ireland"
73734,"Ultra Lounge Square","South Korea"
73737,"Café du Vaudeville","Belgium"
73738,"Fos Bar","Germany"
73753,"Groove Club & Bar","Bolivia"
73761,"Hörbar der Club","Germany"
73778,"Société des Arts Technologiques","Canada"
73786,"Crom Restaurant & Lounge","Spain"
73795,"Cinépalace Kortrijk","Belgium"
73797,"Wasser Schaden","Germany"
73820,"Salle Omnisport","France"
73832,"K3","Belarus"
73838,"Club Clap","Argentina"
73842,"Inox Club","France"
73850,"The East Room","United States of America"
73853,"Snack Bar Viale","Switzerland"
73854,"OJC Gaellus","Netherlands"
73864,"Reflex","Belgium"
73867,"EX OZ","Chile"
73869,"Bankart Studio NYK","Japan"
73871,"R 19","Germany"
73873,"La Villa Club","Italy"
73882,"kTv","China"
73887,"Atheneum - Centre Culturel","France"
73888,"Le Biztoofly","France"
73894,"Siete","Ecuador"
73907,"Factory Club","Italy"
73913,"Club DF","Spain"
73917,"Tipitina's Uptown","United States of America"
73922,"Goa","Spain"
73930,"Blue Buddha Lounge","Belgium"
73932,"The Warehouse","Portugal"
73957,"Surf Arinsal","Andorra"
73959,"G-Loft","Lithuania"
73962,"We Are Smoking Club","Spain"
73970,"La Casa","Germany"
73971,"Shaguma Garden Cafe","South Africa"
73982,"Le Chinois","France"
73984,"USCE Park","Serbia"
73986,"National Arena","Romania"
73997,"TSL Lounge","United States of America"
74004,"Faktory Club","Portugal"
74005,"Jannus Live","United States of America"
74026,"Loft-Bar Dom Beata","Russia"
74029,"Galaxy Bar (Hilton Athens)","Greece"
74030,"Mambo Cafe, Beach Club","Singapore"
74034,"Explosivo Club","Spain"
74036,"Aura Ultra Lounge","Mexico"
74046,"Josfritz","Germany"
74047,"Til Stede","Norway"
74058,"Shadow Electric @ The Abbotsford Convent","Australia"
74061,"Cafe Nola","United States of America"
74065,"Hangou Movement- Str. Mircea, Nr. 5, Constanta, Romania","Romania"
74067,"Spiegel","Netherlands"
74073,"The Casbah","United States of America"
74074,"Berkeley Cafe","United States of America"
74085,"Casa Alto Vidigal","Brazil"
74086,"Club Buddha","Japan"
74092,"Corte di Bacco","Italy"
74094,"Citi Field","United States of America"
74101,"People Tenerife","Spain"
74104,"Le Platinium","France"
74112,"Vintage House  Cancun Mexico","Mexico"
74113,"Sunset Room","United States of America"
74114,"P.C.M.","Japan"
74117,"Columbus 72","United States of America"
74129,"Vinyl Cafe Phuket","Thailand"
74130,"No. 53","Norway"
74132,"Joc De Kouter","Belgium"
74135,"Finca La Maestranza","Spain"
74136,"Club Carré D'as","France"
74137,"Machines With Magnets","United States of America"
74146,"Quinto Evolution","Argentina"
74155,"Piso 6","Colombia"
74164,"Reset Club Zaragoza","Spain"
74166,"Club Quattro","Japan"
74168,"La Carboneria Club","Italy"
74169,"Le Detour","France"
74173,"Reset Experience","Spain"
74175,"Bog.Art","Italy"
74180,"Pontins, Southport","United Kingdom"
74181,"Lapanika","Poland"
74186,"El Racó Quina Canya","Spain"
74187,"1up","United States of America"
74202,"Sala Salamandra II","Spain"
74203,"Salamandra Sala II","Spain"
74212,"Kino 108","India"
74218,"Volta","Iceland"
74221,"Rose's Cantina","Netherlands"
74231,"Lounge 8","Japan"
74237,"Bar Saül","Germany"
74257,"The Argonaughty","Croatia"
74258,"Miss Stairs!","Greece"
74264,"Attica VIP","United Kingdom"
74270,"Marula Café","Spain"
74273,"Flux Indoor","Portugal"
74274,"Bocale Club","Spain"
74286,"Chandelier Room Inside The W Hotel in Hoboken!","United States of America"
74294,"BLK BOX","Canada"
74302,"The Chandelier Room","United States of America"
74303,"Smålands Nation Uppsala","Sweden"
74305,"Wagon 8","Italy"
74310,"Lotto Mons Expo","Belgium"
74313,"Tree House","Kenya"
74317,"Trattoria Olivetti","Argentina"
74320,"Galleria Bluorg","Italy"
74323,"Symmetry Ultra Lounge","United States of America"
74337,"Tempo Rock / Exodus/ Alienphobia","Italy"
74339,"Warehouse Marina Club","United Arab Emirates"
74342,"TDC Space","Ireland"
74344,"Barometr","Poland"
74346,"Uzvara Park","Latvia"
74351,"Stanville Lounge","South Africa"
74354,"Kolo Klub","United States of America"
74359,"Bato Club Mons","Belgium"
74361,"Maisha Dance Club","Greece"
74375,"Sinbads","United States of America"
74382,"The Frame","Spain"
74389,"Le Passeport","Canada"
74392,"Hoodoo Music Club","Czech Republic"
74400,"Elysium","United Kingdom"
74420,"Mol' Techno Bar","Russia"
74422,"Qube Club","Qatar"
74424,"Ringlokschuppen","Germany"
74431,"Haus Ungarn","Germany"
74438,"Buddha Bar Prague","Czech Republic"
74447,"Kestè","Italy"
74466,"Theatro Circo Club","Portugal"
74468,"Klub Ilegala","Serbia"
74469,"Domein Parochie Hamontlo","Belgium"
74471,"The Red Loft","United States of America"
74475,"16cc","Netherlands"
74476,"Opera Zalencentrum","Netherlands"
74498,"I Gufi","Italy"
74505,"Eiffel Society","United States of America"
74510,"Blue Velvet","Italy"
74522,"The Loop","United Kingdom"
74527,"Katameya Heights Club House","Egypt"
74542,"Civico #3","Italy"
74545,"Club Flex Arad","Romania"
74546,"Klub Karma","Hungary"
74548,"Platinum Luxury Club","Italy"
74559,"Salut Club","Cyprus"
74566,"The Cuckoo Club","United Kingdom"
74571,"Couture","United States of America"
74577,"Akiabeki","Colombia"
74579,"Vini","United States of America"
74580,"Fuzz Live Music Club","Greece"
74587,"Duplexxx - Avenue du Canigou, Canet-Plage, FR.","France"
74590,"Mirage","Spain"
74592,"Studio 338","United Kingdom"
74593,"L!fe","United Kingdom"
74600,"Ada Bojana","Montenegro"
74602,"Villagio","Germany"
74611,"Stadthalle Heilbad Heiligenstadt","Germany"
74615,"The Compass","United Kingdom"
74616,"Malmaison","United States of America"
74617,"Bar de L'u","France"
74619,"Cezar [a:Rpia:r] / Dave (Rora) / Libe & Octave @ Milano Nescafe, 22.02.2013","Romania"
74624,"Mint Cocktail Bar","Mexico"
74625,"Electric Note Goettingen","Germany"
74629,"Jala Jala","Spain"
74630,"Stonefly Brewery","United States of America"
74637,"Nevermind Bar","Australia"
74656,"St John at Hackney","United Kingdom"
74658,"Malibu","Ukraine"
74659,"Island Cafe bar","Greece"
74663,"Boutique","Germany"
74665,"Sala Quilombo","Spain"
74673,"Divan","Georgia"
74677,"The Parlor","United States of America"
74686,"Gazi Music Hall","Greece"
74699,"Subsol Bar","Romania"
74716,"Rush Hour","Netherlands"
74718,"Index","Germany"
74721,"Kabinet Múz","Czech Republic"
74729,"Luxx","Netherlands"
74732,"The Stone Church Meeting House","United States of America"
74734,"Vox Club","China"
74739,"Str. Sf. Lazar, Nr. 27","Romania"
74740,"Mike's In Tigerland","United States of America"
74741,"Magenta Club","Venezuela"
74746,"Blitz Haus","Brazil"
74747,"Atelier Schwartz","Germany"
74749,"Zeus, Reading","United Kingdom"
74750,"Piccadilly Place","United Kingdom"
74753,"Mr Pickwick","Switzerland"
74757,"The Warehouse Club","United Kingdom"
74767,"Davo Gebouw","Netherlands"
74769,"Rehab Warehouse","United Kingdom"
74771,"Dadò Chalet","Italy"
74774,"Fox Sound","Italy"
74780,"Pres Pub Annex","United States of America"
74785,"Kunsthalle","Germany"
74787,"Storing","Netherlands"
74789,"Marcel","Spain"
74790,"Café Galdós","Spain"
74793,"Listen Lounge & Club","South Korea"
74795,"Salon Berlin","Argentina"
74808,"Alte Kolbenfabrik","Germany"
74821,"Charlie Browns","United Kingdom"
74822,"Time Out Bar","Russia"
74824,"William's Club Le Roi","Italy"
74828,"Toro Retro Bar","Peru"
74829,"Solvay Building","Belgium"
74830,"Sportpaleis (Antwerpen)","Belgium"
74831,"Villa Paolo Bistro","South Africa"
74832,"Bar KEI","China"
74835,"Mono Bar","Germany"
74838,"Eastville Park","United Kingdom"
74839,"New Reverse Club","Italy"
74854,"Future Nature Valve","Japan"
74867,"Passion","Malaysia"
74874,"Hot Mass","United States of America"
74877,"Cesar Hôtel","Morocco"
74889,"Club Tenk","Croatia"
74893,"Le Fard","France"
74898,"The Soda Factory","Australia"
74900,"Hacienda El Arroyo","Venezuela"
74904,"Life Club","Italy"
74913,"Harbour Warehouse Factory","Netherlands"
74923,"Leftfield","United States of America"
74927,"Le Playtime","France"
74931,"Bolt Underground","United States of America"
74936,"La Parenthèse","France"
74940,"Club L'autre Monde","France"
74944,"Gatto Nero","Italy"
74956,"Bamboo Miami Beach","United States of America"
74957,"Therapy Miami","United States of America"
74961,"Owl Lounge Seoul","South Korea"
74964,"Yourunivers Club","Switzerland"
74972,"Sr. Lobo","Spain"
74975,"Toldi Klub","Hungary"
74980,"Bar Charlie","Germany"
74981,"Le Téo Club","France"
74982,"Mofo","Belgium"
74986,"Skjul Fyra Sex","Sweden"
74990,"Dietrich's","Germany"
74993,"Sister Bar","United States of America"
74996,"Mandarino","Italy"
75000,"The Lacehouse","United Kingdom"
75009,"Club Liquid - Manchester","United States of America"
75020,"Omleiding","Belgium"
75027,"Levels","Puerto Rico"
75029,"Club Bambi","Japan"
75032,"Mamboo","Netherlands"
75037,"La Bodeguita Del Medio","Germany"
75043,"KB3","Denmark"
75051,"Stadspark de Prinsentuin","Netherlands"
75053,"Smouss Café","Belgium"
75054,"The Graduate","United Kingdom"
75072,"Spazio Nightclub","United States of America"
75081,"Jägerhalle","Switzerland"
75085,"Legendary PUB","Romania"
75088,"Capo Bar","Germany"
75100,"Segafredo Brickell","United States of America"
75101,"The Hoxton","United States of America"
75105,"Muziekcafé Foots","Netherlands"
75106,"CasaClub","Paraguay"
75108,"Walter's","United States of America"
75109,"Merendree","Belgium"
75115,"Hippo Co","Australia"
75120,"Papendorp","Netherlands"
75132,"Bazar Klub","Poland"
75138,"Dionysus Disco","United States of America"
75141,"LMA (Live Music Association Macau)","China"
75142,"Bassment","Japan"
75144,"Díme","Spain"
75150,"Troya Gent","Belgium"
75155,"Esperanto","Germany"
75156,"LA Clinica Club","Spain"
75162,"Palladium Nightclub","United States of America"
75163,"Harbour Arnhem","Netherlands"
75174,"Palladium","United States of America"
75176,"Bar Casa da Música","Portugal"
75179,"Toro Lounge","United States of America"
75180,"Arenchi","Belgium"
75187,"Cafe Het Bolwerk","Netherlands"
75188,"The Centre Pub & Grill","South Africa"
75190,"Saligia","Italy"
75192,"Aries","Italy"
75194,"Goldankauf Club","Germany"
75197,"Bar Nine","Japan"
75203,"The Dek on 8","United Arab Emirates"
75212,"Storchenburg","Germany"
75214,"Up or On the Rocks","United States of America"
75216,"Das Werk","Austria"
75222,"Mooseheads","Australia"
75223,"Poppodium Baroeg","Netherlands"
75225,"Ballo - Mohegan Sun","United States of America"
75227,"Péniche Blues Café","France"
75237,"Solar Nightclub","Ireland"
75245,"Vidigal","Brazil"
75250,"Matinal Beach Club","Spain"
75251,"Studio Schwarz","Germany"
75261,"Egoistin","Germany"
75262,"Paintworks Event Space","United Kingdom"
75266,"Caffe Bar Forest","Croatia"
75267,"Poolcafé Delfshaven","Netherlands"
75269,"Timbuk2","United Kingdom"
75281,"Life City","France"
75282,"Teatro Amador","Panama"
75287,"Play Bar","Australia"
75293,"Toldboden","Denmark"
75298,"Fortyfive","Belgium"
75299,"The Cellar","United Kingdom"
75303,"Chintheche Inn","Malawi"
75304,"Oberhafen","Germany"
75306,"Chaya Fuera","Austria"
75311,"Anthem","United States of America"
75312,"Knoth+Krüger","Germany"
75318,"BPM","Japan"
75319,"Bahía Bar","Mexico"
75324,"The Bridge","United Kingdom"
75327,"B2L","France"
75328,"Complex","United States of America"
75335,"Premier Palace","United States of America"
75340,"Cultura Quilombo","Nicaragua"
75341,"Discoteca Chanteclair","Spain"
75344,"Jeez Loft","China"
75345,"Heaven Club","Switzerland"
75356,"Miniclub","Spain"
75361,"De Doelen","Netherlands"
75362,"Muziekgebouw Eindhoven","Netherlands"
75363,"The Hidden Room","United Kingdom"
75364,"Mantra","United Kingdom"
75367,"Grace Jones","Germany"
75374,"TBA Brooklyn","United States of America"
75379,"De Ca'n Festa, Manacor, Mallorca","Spain"
75381,"Clube'njoy","Spain"
75383,"Codex Club","Germany"
75385,"More","Russia"
75390,"Windy Point Park - Lake Travis","United States of America"
75397,"Tinnitus","Germany"
75399,"Altes Werftgelände Neuhöfer Damm","Germany"
75402,"Herri","Andorra"
75405,"Home Club Misano","Italy"
75406,"The Looking Glass","United Kingdom"
75423,"Backstage","Italy"
75425,"Corbus","Venezuela"
75431,"Madake","Vietnam"
75440,"Hidden Forest","United Kingdom"
75449,"Saint Vitus","United States of America"
75457,"OHM","Germany"
75459,"Faktory Basement","Italy"
75462,"Warehouse","Italy"
75463,"The Original Cucaracha","Italy"
75475,"The Motorcycle Showroom","United Kingdom"
75481,"Duo Club","Switzerland"
75487,"KSA Lokalen Maldegem","Belgium"
75488,"The Symposium","United States of America"
75492,"Terminal Club","France"
75502,"Emirates Golf Course","United Arab Emirates"
75504,"Carbon Nightclub","Ireland"
75506,"LKA Longhorn","Germany"
75507,"Mona Bar","Argentina"
75509,"Duarte Bar","Argentina"
75513,"Radio Bar","Latvia"
75519,"Club Exotica","Estonia"
75521,"Room 2","Bosnia and Herzegovina"
75523,"The Dorchester Hotel","United States of America"
75530,"The Network","United States of America"
75534,"AMoA arthouse","United States of America"
75539,"Rocket Room","Philippines"
75541,"The Side Show","South Africa"
75544,"The Coward Shoe","United States of America"
75546,"M.U.G.","United States of America"
75549,"B4 Bar","France"
75550,"Bootleg","France"
75552,"South Sea Live","United Kingdom"
75555,"Bara Magnus","Sweden"
75561,"Blanco","Italy"
75565,"Babu Room Bar","Mexico"
75572,"Confucio Club","Argentina"
75576,"Botanico","Spain"
75585,"Grey Room (AKC Medika)","Croatia"
75586,"Cabal","Canada"
75592,"The Black Cat","Australia"
75604,"Livv","Netherlands"
75610,"Before Music, Drink & More","Italy"
75612,"L'appart du 17, Annecy","France"
75614,"Future Lounge","Switzerland"
75619,"Magasin 4","Belgium"
75623,"Midtown Barfly","United States of America"
75624,"Mantra Restauran & Bar","Venezuela"
75629,"Magazzino 33","Italy"
75635,"Carol 52","Romania"
75651,"Boutique","United Kingdom"
75662,"Kenzo","Germany"
75665,"Laredo Energy Arena","United States of America"
75668,"Oak Lounge","United States of America"
75669,"Club La Luna","Italy"
75674,"Tribes Gathering Festival Ground - Hotton","Belgium"
75679,"Milestone","Japan"
75684,"Tates Nite Club","United Kingdom"
75688,"La Madriguera","Cuba"
75690,"Yager Bar","United Kingdom"
75692,"Der Ponyhof","Germany"
75706,"Casa Teo","Spain"
75707,"Mansion Underground","United Kingdom"
75710,"Factory Underground","South Korea"
75714,"Axis 59","United States of America"
75716,"Suede Bar","United Kingdom"
75718,"Bar:So","United Kingdom"
75731,"Seen","United Kingdom"
75738,"West Exit","United Kingdom"
75740,"Riddim","United States of America"
75754,"Zanza Cafe & Lounge","Romania"
75767,"Technrolla Sala Climax","Spain"
75784,"Tropics","Latvia"
75787,"Reloj","Italy"
75795,"Oveja Descarriada","Argentina"
75796,"Hott Spott","United States of America"
75822,"Brasserie Basso","Netherlands"
75824,"The Cave Madrid","Spain"
75827,"Eden Lounge","United States of America"
75847,"paneburro&wi-fi","Italy"
75857,"Stadthalle Höxter","Germany"
75867,"Feeling Club","France"
75868,"Ipanema","Italy"
75871,"The Graham","United States of America"
75879,"Soho Christchurch","United Kingdom"
75881,"Adagio Lounge Siguatepeque","Honduras"
75882,"Be.Arty","Belgium"
75884,"North Door","United States of America"
75902,"Estacion San Pedro","Argentina"
75903,"Cine Lux","Guatemala"
75906,"Uni Mensa","Germany"
75911,"Kingdom Club","Switzerland"
75912,"Théâtre Varia","Belgium"
75916,"Progressive Energy","Japan"
75917,"Hakkeijima Sea Paradise","Japan"
75918,"Loft","Japan"
75919,"Carpe Noctem","Germany"
75922,"Klubi","Switzerland"
75923,"Quiosques Liberdade","Portugal"
75930,"Piazza San Pietro","Italy"
75956,"kdr (Inpro Klub der Republik)","Germany"
75958,"Spazio Rita","Japan"
75966,"Das Boot","Germany"
75968,"Forte Fanfulla","Italy"
75971,"Modern Club","Romania"
75979,"Metropolitan Kitchen & Lounge","United States of America"
75986,"Le FIl 'Smac' de Saint-Etienne","France"
75992,"Gistfabriek","Belgium"
75994,"Pandabar","France"
76005,"Gigante Beach Club","Nicaragua"
76006,"Weekend Beach Club","Nicaragua"
76007,"Cirkus Klub","Slovenia"
76009,"Festival Area In Amsterdam West","Netherlands"
76020,"D3","Germany"
76031,"Aida Selskabslokaler","Denmark"
76045,"Loft","United Kingdom"
76046,"Posh","Russia"
76048,"Mambo Bar & Club","Switzerland"
76066,"Helleputtengebouw Leuven","Belgium"
76071,"Pere Speakass","France"
76072,"Frederik Hendrikplantsoen","Netherlands"
76090,"Gramps Bar","United States of America"
76093,"Sala Fanatic","Spain"
76095,"Sala Aqua, Arrecife (Recinto Ferial) Lanzarote - Canary Islands","Spain"
76099,"The Pool","Qatar"
76100,"Königshof","Germany"
76101,"Brakel Industriegebiet West","Germany"
76102,"Cage Club","Germany"
76107,"Ex Deposito Locomotive di Sant'Erasmo","Italy"
76108,"N8 Floor","Germany"
76111,"Neo","Germany"
76117,"Den Tichel","Belgium"
76118,"Toff","Netherlands"
76120,"Retox Bar","Hungary"
76133,"Gran Bar Danzon","Argentina"
76149,"Werkhalle","Germany"
76160,"Terraza White Rabbit","Mexico"
76171,"Tempel","Sweden"
76173,"The Nines","United Kingdom"
76174,"Dunes of Merzouga","Morocco"
76182,"Haggerston Park","United Kingdom"
76196,"Porte de Versailles","France"
76203,"Ku De Ta","United States of America"
76206,"Casa Scanteii (Spark House),","Romania"
76209,"Cafe del Mar Dubai","United Arab Emirates"
76211,"Crystal Room","France"
76220,"Furious Cafè Portese","Italy"
76222,"Diamond Hall","Japan"
76227,"Dasava Club","Spain"
76231,"Studenterhuset","Denmark"
76236,"Alternative Sound Transition","Italy"
76243,"De Nieuwe Meer","Netherlands"
76252,"La Péniche","France"
76257,"Casino Sinaia","Romania"
76258,"DHC 3","Croatia"
76260,"It Bar","United Kingdom"
76263,"Evenemententerrein Alkmaar","Netherlands"
76272,"Cluj Arena","Romania"
76283,"Jovent","Spain"
76290,"Transition","Spain"
76295,"Halle Am Berghain","Germany"
76296,"Pascià","Italy"
76298,"Heaton Park","United Kingdom"
76299,"Saint Clichy","Germany"
76309,"Aula 313","Poland"
76314,"Piano Bar","Moldova"
76319,"B//Huset","Denmark"
76324,"Esencial Club","Spain"
76325,"Elisabeth Murdoch Hall, Melbourne Recital Centre","Australia"
76328,"The Purple Turtle","United Kingdom"
76329,"DT Club","Spain"
76331,"Culturgest Porto","Portugal"
76339,"QG Quartier Générale","Belgium"
76341,"Palacongressi D'abruzzo","Italy"
76351,"Negro Claro","United States of America"
76362,"Hubraum Beach","Germany"
76369,"Prozak 2.0","Poland"
76370,"Clamores","Spain"
76394,"Neu Club","Brazil"
76408,"Zest","United States of America"
76412,"Chop","Japan"
76420,"Frauenbad","Germany"
76430,"El Monasterio of El Poble Espanyol","Spain"
76437,"Deck Club","France"
76448,"The Globe","Guam"
76450,"Meskla Cove","Guam"
76451,"Moma Ibiza","Spain"
76468,"Baratelier","Romania"
76470,"Viva Drink Max","Romania"
76474,"Festivalpark Lommel","Belgium"
76475,"Belvedere House & Gardens","Ireland"
76477,"Kapermolenpark Hasselt","Belgium"
76482,"The Irish Centre","United Kingdom"
76489,"Sushi Shop Afterwork","France"
76494,"Kühlhaus","Germany"
76496,"Lantown","China"
76498,"5eme Avenue","Morocco"
76520,"Code 23 Club","Ireland"
76525,"R16","Poland"
76528,"Secret Panic Room","Germany"
76538,"Wicker Park","United States of America"
76541,"Palapartenope","Italy"
76542,"Jamaica Performing Arts Center","United States of America"
76543,"Mars Pub","Guam"
76545,"Phononova","Colombia"
76551,"Godsbanen: B-Huset","Denmark"
76555,"Subito","Germany"
76558,"The Stone Church","United States of America"
76562,"Circus Bar","United States of America"
76563,"Club Raw","United States of America"
76566,"Smedmore House","United Kingdom"
76569,"K-Zino Bilzen","Belgium"
76573,"Bologna Fiere","Italy"
76574,"Block 66","Denmark"
76577,"Nachtigall","Germany"
76582,"Blaq Velvet Underground Club","Bahrain"
76587,"Parisperiferic","France"
76597,"H2O Pool & Lounge","Jordan"
76603,"Allways Lounge","United States of America"
76610,"Teatro della Tosse","Italy"
76611,"Music Electronic","Romania"
76618,"Haus Steden","Germany"
76623,"Studio Skoop","Belgium"
